"id","geom","grid_id","p_val","p_m","p_w","p_20_val","p_20_m","p_20_w","p_30_val","p_30_m","p_30_w","p_40_val","p_40_m","p_40_w","p_50_val","p_50_m","p_50_w","p_60_val","p_60_m","p_60_w","d_csv","d_coffee","d_kfood","d_pharm","d_salon","sido_cd","sido_nm","버스정류장수","1km이내_버스정류장_수","500m이내_버스정류장_수","300m이내_버스정류장_수","200m이내_버스정류장_수","100m이내_버스정류장_수","당월_매출_금액","당월_매출_건수","개업_점포_수","폐업_점포_수"
1559,"MULTIPOLYGON (((188887.74324657783 545101.6210346583, 188887.21172472482 545201.6560210567, 188987.24671654715 545202.1875483784, 188987.7782384446 545102.1525510857, 188887.74324657783 545101.6210346583)))",다사447453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"11",서울특별시,0,23,4,2,0,0,0,0,0,0
1560,"MULTIPOLYGON (((188887.21172472482 545201.6560210567, 188886.68019197602 545301.6910074125, 188986.71518375666 545302.2225456294, 188987.24671654715 545202.1875483784, 188887.21172472482 545201.6560210567)))",다사447454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"11",서울특별시,0,22,2,2,0,0,0,0,0,0
1561,"MULTIPOLYGON (((188886.68019197602 545301.6910074125, 188886.14864833298 545401.7259937238, 188986.18364007233 545402.2575428364, 188986.71518375666 545302.2225456294, 188886.68019197602 545301.6910074125)))",다사447455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"11",서울특별시,0,23,2,0,0,0,0,0,0,0
1562,"MULTIPOLYGON (((188886.14864833298 545401.7259937238, 188885.61709379495 545501.7609799947, 188985.6520854912 545502.2925399995, 188986.18364007233 545402.2575428364, 188886.14864833298 545401.7259937238)))",다사447456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"11",서울특별시,0,24,2,0,0,0,0,0,0,0
1564,"MULTIPOLYGON (((188885.08552836347 545601.7959662216, 188884.55395204006 545701.8309524083, 188984.58894364917 545702.362534201, 188985.12052001705 545602.3275371215, 188885.08552836347 545601.7959662216)))",다사447458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"11",서울특별시,0,24,4,0,0,0,0,0,0,0
1565,"MULTIPOLYGON (((188884.55395204006 545701.8309524083, 188884.0223648195 545801.8659385495, 188984.05735638906 545802.3975312368, 188984.58894364917 545702.362534201, 188884.55395204006 545701.8309524083)))",다사447459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"11",서울특별시,0,23,4,0,0,0,0,0,0,0
1566,"MULTIPOLYGON (((188884.0223648195 545801.8659385495, 188883.49076670784 545901.9009246505, 188983.52575823377 545902.4325282299, 188984.05735638906 545802.3975312368, 188884.0223648195 545801.8659385495)))",다사447460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"11",서울특별시,0,17,3,0,0,0,0,0,0,0
1567,"MULTIPOLYGON (((188883.49076670784 545901.9009246505, 188882.95915770208 546001.9359107076, 188982.99414918481 546002.4675251812, 188983.52575823377 545902.4325282299, 188883.49076670784 545901.9009246505)))",다사447461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"11",서울특별시,0,20,2,0,0,0,0,0,0,0
13,"MULTIPOLYGON (((184267.00381392325 548678.4127688361, 184266.4719017698 548778.4472527727, 184366.5063911345 548778.9791703885, 184367.03830332382 548678.9446755626, 184267.00381392325 548678.4127688361)))",다사401489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"11",서울특별시,0,25,11,2,1,0,0,0,0,0
1569,"MULTIPOLYGON (((188882.4275378015 546101.9708967227, 188881.8959070099 546202.0058826942, 188981.9308984052 546202.5375189545, 188982.46252924146 546102.5025220902, 188882.4275378015 546101.9708967227)))",다사447463,695,352,343,80,43,37,61,26,35,158,69,89,126,67,59,67,34,33,0,0,0,0,0,"11",서울특별시,0,18,5,0,0,0,0,0,0,0
1570,"MULTIPOLYGON (((188881.8959070099 546202.0058826942, 188881.36426532202 546302.0408686243, 188981.39925667763 546302.5725157777, 188981.9308984052 546202.5375189545, 188881.8959070099 546202.0058826942)))",다사447464,311,153,158,54,28,26,15,11,0,49,20,29,80,39,41,27,16,11,0,0,0,0,0,"11",서울특별시,0,20,2,0,0,0,0,0,0,0
1571,"MULTIPOLYGON (((188881.36426532202 546302.0408686243, 188880.8326127439 546402.0758545108, 188980.86760405573 546402.607512557, 188981.39925667763 546302.5725157777, 188881.36426532202 546302.0408686243)))",다사447465,584,288,296,69,36,33,46,23,23,106,48,58,111,54,57,73,34,39,0,0,0,0,0,"11",서울특별시,0,24,2,0,0,0,0,0,0,0
1589,"MULTIPOLYGON (((188871.7928524008 548102.6706080723, 188871.2610037697 548202.7055931932, 188971.29599431372 548203.2374472896, 188971.82784298615 548103.2024512787, 188871.7928524008 548102.6706080723)))",다사447483,372,178,194,32,15,17,29,12,17,75,33,42,84,43,41,37,15,22,0,0,0,0,0,"11",서울특별시,0,21,6,3,1,1,0,0,0,0
1590,"MULTIPOLYGON (((188871.2610037697 548202.7055931932, 188870.7291442504 548302.7405782695, 188970.76413475123 548303.2724432568, 188971.29599431372 548203.2374472896, 188871.2610037697 548202.7055931932)))",다사447484,377,192,185,59,33,26,21,10,11,51,21,30,95,48,47,44,23,21,0,0,0,0,0,"11",서울특별시,0,16,6,3,2,0,0,0,0,0
1591,"MULTIPOLYGON (((188870.7291442504 548302.7405782695, 188870.19727383766 548402.7755633055, 188970.23226429796 548403.3074391843, 188970.76413475123 548303.2724432568, 188870.7291442504 548302.7405782695)))",다사447485,404,203,201,53,24,29,35,20,15,54,21,33,93,51,42,47,25,22,0,1,0,0,1,"11",서울특별시,0,14,5,2,1,1,0,0,0,0
1592,"MULTIPOLYGON (((188870.19727383766 548402.7755633055, 188869.6653925376 548502.8105482982, 188969.70038295316 548503.3424350664, 188970.23226429796 548403.3074391843, 188870.19727383766 548402.7755633055)))",다사447486,681,354,327,74,32,42,66,35,31,145,70,75,115,54,61,69,37,32,0,0,0,0,0,"11",서울특별시,0,13,5,1,1,0,0,0,0,0
1593,"MULTIPOLYGON (((188869.6653925376 548502.8105482982, 188869.1335003449 548602.8455332491, 188969.1684907184 548603.377430906, 188969.70038295316 548503.3424350664, 188869.6653925376 548502.8105482982)))",다사447487,286,141,145,42,23,19,25,10,15,40,17,23,66,32,34,37,22,15,0,0,0,0,0,"11",서울특별시,0,13,5,2,0,0,0,0,0,0
1594,"MULTIPOLYGON (((188869.1335003449 548602.8455332491, 188868.60159726345 548702.8805181554, 188968.63658759516 548703.4124267038, 188969.1684907184 548603.377430906, 188869.1335003449 548602.8455332491)))",다사447488,399,178,221,41,22,19,34,11,23,82,41,41,72,34,38,41,20,21,0,0,0,0,0,"11",서울특별시,0,12,3,1,0,0,0,0,0,0
1683,"MULTIPOLYGON (((189066.5438672523 549104.0843616148, 189066.01190963894 549204.1193680868, 189166.04692153438 549204.6513311679, 189166.57887919084 549104.6163138043, 189066.5438672523 549104.0843616148)))",다사449493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"11",서울특별시,0,20,0,0,0,0,0,0,0,0
1595,"MULTIPOLYGON (((188868.60159726345 548702.8805181554, 188868.06968329241 548802.9155030207, 188968.1046735805 548803.4474224579, 188968.63658759516 548703.4124267038, 188868.60159726345 548702.8805181554)))",다사447489,695,343,352,82,40,42,43,16,27,130,53,77,132,63,69,95,51,44,0,0,0,0,0,"11",서울특별시,0,14,2,0,0,0,0,0,0,0
1597,"MULTIPOLYGON (((188867.53775843116 548902.9504878428, 188867.00582268118 549002.9854726238, 188967.04081288527 549003.5174138397, 188967.5727486782 548903.4824181693, 188867.53775843116 548902.9504878428)))",다사447491,13,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"11",서울특별시,0,14,1,0,0,0,0,0,0,0
1598,"MULTIPOLYGON (((188867.00582268118 549002.9854726238, 188866.47387604177 549103.0204573581, 188966.50886620325 549103.5524094648, 188967.04081288527 549003.5174138397, 188867.00582268118 549002.9854726238)))",다사447492,325,163,162,16,10,6,24,9,15,88,38,50,43,27,16,27,13,14,0,0,0,0,0,"11",서울특별시,0,16,0,0,0,0,0,0,0,0
1600,"MULTIPOLYGON (((188865.9419185122 549203.0554420534, 188865.40995009398 549303.0904267062, 188965.4449401713 549303.6224005896, 188965.97690863142 549203.5874050503, 188865.9419185122 549203.0554420534)))",다사447494,202,99,103,14,6,8,26,13,13,37,19,18,26,11,15,36,19,17,0,0,0,0,0,"11",서울특별시,0,18,1,0,0,0,0,0,0,0
1607,"MULTIPOLYGON (((188985.12052001705 545602.3275371215, 188984.58894364917 545702.362534201, 189084.623946155 545702.8941160385, 189085.1555225644 545602.8591080646, 188985.12052001705 545602.3275371215)))",다사448458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"11",서울특별시,0,21,0,0,0,0,0,0,0,0
1608,"MULTIPOLYGON (((188984.58894364917 545702.362534201, 188984.05735638906 545802.3975312368, 189084.09235884933 545802.9291239664, 189084.623946155 545702.8941160385, 188984.58894364917 545702.362534201)))",다사448459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"11",서울특별시,0,23,0,0,0,0,0,0,0,0
1609,"MULTIPOLYGON (((188984.05735638906 545802.3975312368, 188983.52575823377 545902.4325282299, 189083.56076065113 545902.9641318532, 189084.09235884933 545802.9291239664, 188984.05735638906 545802.3975312368)))",다사448460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"11",서울특별시,0,22,1,0,0,0,0,0,0,0
1613,"MULTIPOLYGON (((188981.9308984052 546202.5375189545, 188981.39925667763 546302.5725157777, 189081.43425892532 546303.1041629742, 189081.96590069638 546203.069155258, 188981.9308984052 546202.5375189545)))",다사448464,566,282,284,94,43,51,38,16,22,108,46,62,114,62,52,48,23,25,0,0,0,0,0,"11",서울특별시,0,19,0,0,0,0,0,0,0,0
1614,"MULTIPOLYGON (((188981.39925667763 546302.5725157777, 188980.86760405573 546402.607512557, 189080.90260626038 546403.1391706464, 189081.43425892532 546303.1041629742, 188981.39925667763 546302.5725157777)))",다사448465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"11",서울특별시,0,19,0,0,0,0,0,0,0,0
1615,"MULTIPOLYGON (((188980.86760405573 546402.607512557, 188980.33594054106 546502.6425092953, 189080.37094270304 546503.1741782776, 189080.90260626038 546403.1391706464, 188980.86760405573 546402.607512557)))",다사448466,1066,524,542,113,49,64,90,45,45,166,87,79,190,97,93,190,90,100,0,0,0,0,0,"11",서울특별시,0,22,0,0,0,0,0,0,0,0
99,"MULTIPOLYGON (((184563.915677868 549280.2155882074, 184563.38370026858 549380.2501045926, 184663.4182220792 549380.7820876547, 184663.9501997151 549280.7475603807, 184563.915677868 549280.2155882074)))",다사404495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"11",서울특별시,0,32,5,0,0,0,0,0,0,0
1684,"MULTIPOLYGON (((189066.01190963894 549204.1193680868, 189065.47994113533 549304.1543745176, 189165.51495298807 549304.686348486, 189166.04692153438 549204.6513311679, 189066.01190963894 549204.1193680868)))",다사449494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"11",서울특별시,0,20,2,0,0,0,0,0,0,0
1636,"MULTIPOLYGON (((188969.70038295316 548503.3424350664, 188969.1684907184 548603.377430906, 189069.2034919826 548603.9093286054, 189069.73538425873 548503.8743218749, 188969.70038295316 548503.3424350664)))",다사448487,174,87,87,20,9,11,12,8,0,20,7,13,35,16,19,33,17,16,0,0,0,0,0,"11",서울특별시,0,12,5,2,2,0,0,0,0,0
1637,"MULTIPOLYGON (((188969.1684907184 548603.377430906, 188968.63658759516 548703.4124267038, 189068.67158881607 548703.9443352934, 189069.2034919826 548603.9093286054, 188969.1684907184 548603.377430906)))",다사448488,133,66,67,18,10,8,8,0,0,23,10,13,22,10,12,20,10,10,0,0,0,0,0,"11",서울특별시,0,14,3,2,0,0,0,0,0,0
1638,"MULTIPOLYGON (((188968.63658759516 548703.4124267038, 188968.1046735805 548803.4474224579, 189068.1396747585 548803.9793419382, 189068.67158881607 548703.9443352934, 188968.63658759516 548703.4124267038)))",다사448489,192,92,100,20,9,11,19,9,10,30,10,20,32,17,15,30,15,15,0,0,0,0,0,"11",서울특별시,0,15,3,1,0,0,0,0,0,0
1639,"MULTIPOLYGON (((188968.1046735805 548803.4474224579, 188967.5727486782 548903.4824181693, 189067.60774981361 548904.014348539, 189068.1396747585 548803.9793419382, 188968.1046735805 548803.4474224579)))",다사448490,380,197,183,37,15,22,29,13,16,74,36,38,63,35,28,47,21,26,0,0,0,0,0,"11",서울특별시,0,15,2,0,0,0,0,0,0,0
1640,"MULTIPOLYGON (((188967.5727486782 548903.4824181693, 188967.04081288527 549003.5174138397, 189067.07581397847 549004.0493550982, 189067.60774981361 548904.014348539, 188967.5727486782 548903.4824181693)))",다사448491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"11",서울특별시,0,14,1,0,0,0,0,0,0,0
1699,"MULTIPOLYGON (((189178.81089960114 546803.810902612, 189178.2791924312 546903.8459209627, 189278.31421620699 546904.3776336004, 189278.84592342103 546804.3426043582, 189178.81089960114 546803.810902612)))",다사450470,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"11",서울특별시,0,17,3,0,0,0,0,0,0,0
1641,"MULTIPOLYGON (((188967.04081288527 549003.5174138397, 188966.50886620325 549103.5524094648, 189066.5438672523 549104.0843616148, 189067.07581397847 549004.0493550982, 188967.04081288527 549003.5174138397)))",다사448492,439,226,213,40,21,19,23,12,11,110,46,64,75,41,34,44,24,20,0,0,0,0,0,"11",서울특별시,0,16,0,0,0,0,0,0,0,0
1642,"MULTIPOLYGON (((188966.50886620325 549103.5524094648, 188965.97690863142 549203.5874050503, 189066.01190963894 549204.1193680868, 189066.5438672523 549104.0843616148, 188966.50886620325 549103.5524094648)))",다사448493,388,188,200,34,12,22,18,9,9,103,45,58,65,37,28,35,16,19,0,1,0,0,0,"11",서울특별시,0,18,0,0,0,0,0,0,0,0
77,"MULTIPOLYGON (((184577.74327301938 546679.3181492765, 184577.2115785772 546779.3526666178, 184677.24610134782 546779.8843665257, 184677.7777958249 546679.8498382886, 184577.74327301938 546679.3181492765)))",다사404469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"11",서울특별시,0,12,0,0,0,0,0,0,0,0
1643,"MULTIPOLYGON (((188965.97690863142 549203.5874050503, 188965.4449401713 549303.6224005896, 189065.47994113533 549304.1543745176, 189066.01190963894 549204.1193680868, 188965.97690863142 549203.5874050503)))",다사448494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"11",서울특별시,0,17,2,0,0,0,0,0,0,0
1706,"MULTIPOLYGON (((189175.08872067693 547504.0560301637, 189174.5569372651 547604.0910482148, 189274.59196073873 547604.6228370953, 189275.1237441942 547504.5878081548, 189175.08872067693 547504.0560301637)))",다사450477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"11",서울특별시,0,21,7,2,1,0,0,0,0,0
100,"MULTIPOLYGON (((184563.38370026858 549380.2501045926, 184562.8517117803 549480.284620939, 184662.88623355483 549480.8166148912, 184663.4182220792 549380.7820876547, 184563.38370026858 549380.2501045926)))",다사404496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"11",서울특별시,0,33,4,0,0,0,0,0,0,0
1651,"MULTIPOLYGON (((189083.56076065113 545902.9641318532, 189083.0291515597 546002.9991396982, 189183.06416482854 546003.5307542583, 189183.59577396399 545903.4957355197, 189083.56076065113 545902.9641318532)))",다사449461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"11",서울특별시,0,17,0,0,0,0,0,0,0,0
1652,"MULTIPOLYGON (((189083.0291515597 546002.9991396982, 189082.49753157425 546103.0341475015, 189182.53254480177 546103.5657729538, 189183.06416482854 546003.5307542583, 189083.0291515597 546002.9991396982)))",다사449462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"11",서울특별시,0,15,0,0,0,0,0,0,0,0
1656,"MULTIPOLYGON (((189080.90260626038 546403.1391706464, 189080.37094270304 546503.1741782776, 189180.4059557581 546503.7058473025, 189180.93761935964 546403.670828779, 189080.90260626038 546403.1391706464)))",다사449466,487,207,280,27,12,15,42,18,24,43,19,24,69,37,32,148,63,85,0,0,0,0,0,"11",서울특별시,0,20,0,0,0,0,0,0,0,0
1657,"MULTIPOLYGON (((189080.37094270304 546503.1741782776, 189079.83926825257 546603.2091858649, 189179.87428126612 546603.7408657819, 189180.4059557581 546503.7058473025, 189080.37094270304 546503.1741782776)))",다사449467,446,205,241,22,11,11,39,19,20,46,26,20,59,28,31,142,63,79,0,0,0,0,0,"11",서울특별시,0,20,0,0,0,0,0,0,0,0
1662,"MULTIPOLYGON (((189077.7124615276 547003.3492157834, 189077.18073261649 547103.3842231568, 189177.21574541496 547103.9159575365, 189177.74747436788 547003.8809392708, 189077.7124615276 547003.3492157834)))",다사449472,846,409,437,106,58,48,95,45,50,142,64,78,168,81,87,100,44,56,0,0,0,0,0,"11",서울특별시,0,20,6,3,2,0,0,0,0,0
1663,"MULTIPOLYGON (((189077.18073261649 547103.3842231568, 189076.64899281235 547203.4192304878, 189176.6840055672 547203.9509757583, 189177.21574541496 547103.9159575365, 189077.18073261649 547103.3842231568)))",다사449473,836,385,451,115,50,65,48,13,35,148,67,81,199,96,103,79,44,35,1,4,3,0,1,"11",서울특별시,1,20,6,3,3,2,0,0,0,0
1665,"MULTIPOLYGON (((189076.11724211677 547303.4542377748, 189075.58548053127 547403.489245018, 189175.62049320003 547404.0210120729, 189176.15225482837 547303.9859939376, 189076.11724211677 547303.4542377748)))",다사449475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"11",서울특별시,0,20,7,3,3,1,0,0,0,0
1666,"MULTIPOLYGON (((189075.58548053127 547403.489245018, 189075.05370805063 547503.5242522187, 189175.08872067693 547504.0560301637, 189175.62049320003 547404.0210120729, 189075.58548053127 547403.489245018)))",다사449476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"11",서울특별시,0,20,8,4,1,0,0,0,0,0
1667,"MULTIPOLYGON (((189075.05370805063 547503.5242522187, 189074.52192468088 547603.5592593775, 189174.5569372651 547604.0910482148, 189175.08872067693 547504.0560301637, 189075.05370805063 547503.5242522187)))",다사449477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"11",서울특별시,0,20,8,2,1,0,0,0,0,0
1730,"MULTIPOLYGON (((189280.97264334862 546404.2024869547, 189280.4409797059 546504.2375163705, 189380.47601454597 546504.7691854824, 189381.00767823367 546404.7341451731, 189280.97264334862 546404.2024869547)))",다사451466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"11",서울특별시,0,18,0,0,0,0,0,0,0,0
1678,"MULTIPOLYGON (((189069.2034919826 548603.9093286054, 189068.67158881607 548703.9443352934, 189168.70660092583 548704.4762439275, 189169.23850413712 548604.4412263494, 189069.2034919826 548603.9093286054)))",다사449488,229,115,114,29,11,18,19,12,7,27,11,16,42,18,24,34,18,16,1,2,1,0,5,"11",서울특별시,0,14,6,2,1,0,0,0,0,0
1679,"MULTIPOLYGON (((189068.67158881607 548703.9443352934, 189068.1396747585 548803.9793419382, 189168.17468682828 548804.511261461, 189168.70660092583 548704.4762439275, 189068.67158881607 548703.9443352934)))",다사449489,420,202,218,53,24,29,27,10,17,70,28,42,84,41,43,61,30,31,0,0,0,0,0,"11",서울특별시,0,16,5,1,0,0,0,0,0,0
1680,"MULTIPOLYGON (((189068.1396747585 548803.9793419382, 189067.60774981361 548904.014348539, 189167.6427618393 548904.5462789512, 189168.17468682828 548804.511261461, 189068.1396747585 548803.9793419382)))",다사449490,497,223,274,53,26,27,41,11,30,101,49,52,94,49,45,42,18,24,0,0,0,0,0,"11",서울특별시,0,15,3,1,0,0,0,0,0,0
1681,"MULTIPOLYGON (((189067.60774981361 548904.014348539, 189067.07581397847 549004.0493550982, 189167.1108259604 549004.5812964011, 189167.6427618393 548904.5462789512, 189067.60774981361 548904.014348539)))",다사449491,284,131,153,13,8,0,21,8,13,77,31,46,45,28,17,16,8,8,0,0,0,0,0,"11",서울특별시,0,14,2,0,0,0,0,0,0,0
1682,"MULTIPOLYGON (((189067.07581397847 549004.0493550982, 189066.5438672523 549104.0843616148, 189166.57887919084 549104.6163138043, 189167.1108259604 549004.5812964011, 189067.07581397847 549004.0493550982)))",다사449492,585,288,297,62,32,30,27,14,13,124,53,71,96,54,42,72,35,37,0,0,0,0,0,"11",서울특별시,0,18,1,0,0,0,0,0,0,0
1690,"MULTIPOLYGON (((189183.59577396399 545903.4957355197, 189183.06416482854 546003.5307542583, 189283.0991889932 546004.0623688609, 189283.63079816964 545904.0273392294, 189183.59577396399 545903.4957355197)))",다사450461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"11",서울특별시,0,16,0,0,0,0,0,0,0,0
1691,"MULTIPOLYGON (((189183.06416482854 546003.5307542583, 189182.53254480177 546103.5657729538, 189282.5675689213 546104.0973984501, 189283.0991889932 546004.0623688609, 189183.06416482854 546003.5307542583)))",다사450462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"11",서울특별시,0,12,0,0,0,0,0,0,0,0
1692,"MULTIPOLYGON (((189182.53254480177 546103.5657729538, 189182.00091388074 546203.6007916061, 189282.03593795784 546204.1324279946, 189282.5675689213 546104.0973984501, 189182.53254480177 546103.5657729538)))",다사450463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"11",서울특별시,0,9,0,0,0,0,0,0,0,0
1693,"MULTIPOLYGON (((189182.00091388074 546203.6007916061, 189181.46927206693 546303.6358102137, 189281.50429609977 546304.1674574959, 189282.03593795784 546204.1324279946, 189182.00091388074 546203.6007916061)))",다사450464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"11",서울특별시,0,14,0,0,0,0,0,0,0,0
1694,"MULTIPOLYGON (((189181.46927206693 546303.6358102137, 189180.93761935964 546403.670828779, 189280.97264334862 546404.2024869547, 189281.50429609977 546304.1674574959, 189181.46927206693 546303.6358102137)))",다사450465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"11",서울특별시,0,16,0,0,0,0,0,0,0,0
1702,"MULTIPOLYGON (((189177.21574541496 547103.9159575365, 189176.6840055672 547203.9509757583, 189276.7190292131 547204.4827210719, 189277.25076910376 547104.4476919586, 189177.21574541496 547103.9159575365)))",다사450473,458,226,232,32,23,9,30,16,14,36,22,14,61,32,29,137,66,71,0,0,0,0,0,"11",서울특별시,0,20,5,3,2,0,0,0,0,0
1703,"MULTIPOLYGON (((189176.6840055672 547203.9509757583, 189176.15225482837 547303.9859939376, 189276.18727843178 547304.5177501413, 189276.7190292131 547204.4827210719, 189176.6840055672 547203.9509757583)))",다사450474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"11",서울특별시,0,20,7,3,3,0,0,0,0,0
1704,"MULTIPOLYGON (((189176.15225482837 547303.9859939376, 189175.62049320003 547404.0210120729, 189275.65551675906 547404.5527791696, 189276.18727843178 547304.5177501413, 189176.15225482837 547303.9859939376)))",다사450475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"11",서울특별시,0,21,7,3,3,0,0,0,0,0
1705,"MULTIPOLYGON (((189175.62049320003 547404.0210120729, 189175.08872067693 547504.0560301637, 189275.1237441942 547504.5878081548, 189275.65551675906 547404.5527791696, 189175.62049320003 547404.0210120729)))",다사450476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"11",서울특별시,0,21,6,4,0,0,0,0,0,0
1707,"MULTIPOLYGON (((189174.5569372651 547604.0910482148, 189174.02514295926 547704.1260662206, 189274.06016639195 547704.6578659925, 189274.59196073873 547604.6228370953, 189174.5569372651 547604.0910482148)))",다사450478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"11",서울특별시,0,22,6,1,1,0,0,0,0,0
1708,"MULTIPOLYGON (((189174.02514295926 547704.1260662206, 189173.49333776548 547804.1610841868, 189273.5283611531 547804.6928948481, 189274.06016639195 547704.6578659925, 189174.02514295926 547704.1260662206)))",다사450479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"11",서울특별시,0,23,5,1,1,0,0,0,0,0
1709,"MULTIPOLYGON (((189173.49333776548 547804.1610841868, 189172.96152167855 547904.1961021061, 189272.99654502366 547904.7279236597, 189273.5283611531 547804.6928948481, 189173.49333776548 547804.1610841868)))",다사450480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"11",서울특별시,0,23,5,1,0,0,0,0,0,0
1710,"MULTIPOLYGON (((189172.96152167855 547904.1961021061, 189172.42969469997 548004.2311199851, 189272.46471800294 548004.7629524296, 189272.99654502366 547904.7279236597, 189172.96152167855 547904.1961021061)))",다사450481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"11",서울특별시,0,21,6,3,0,0,0,0,0,0
1711,"MULTIPOLYGON (((189172.42969469997 548004.2311199851, 189171.89785683347 548104.266137821, 189271.9328800925 548104.797981154, 189272.46471800294 548004.7629524296, 189172.42969469997 548004.2311199851)))",다사450482,364,189,175,30,18,12,25,11,14,93,39,54,63,33,30,33,15,18,0,0,0,0,0,"11",서울특별시,0,20,6,3,1,0,0,0,0,0
1718,"MULTIPOLYGON (((189168.70660092583 548704.4762439275, 189168.17468682828 548804.511261461, 189268.20970978503 548805.0431810262, 189268.74162392627 548705.0081526027, 189168.70660092583 548704.4762439275)))",다사450489,194,99,95,22,13,9,9,7,0,25,8,17,46,24,22,29,17,12,0,0,0,0,0,"11",서울특별시,0,15,5,1,1,0,0,0,0,0
1719,"MULTIPOLYGON (((189168.17468682828 548804.511261461, 189167.6427618393 548904.5462789512, 189267.67778475268 548905.0782094081, 189268.20970978503 548805.0431810262, 189168.17468682828 548804.511261461)))",다사450490,348,160,188,42,18,24,15,6,9,66,30,36,71,36,35,39,19,20,0,0,0,0,0,"11",서울특별시,0,16,3,1,0,0,0,0,0,0
1720,"MULTIPOLYGON (((189167.6427618393 548904.5462789512, 189167.1108259604 549004.5812964011, 189267.14584883073 549005.1132377452, 189267.67778475268 548905.0782094081, 189167.6427618393 548904.5462789512)))",다사450491,255,127,128,25,17,8,19,9,10,44,19,25,40,23,17,39,16,23,0,0,0,0,0,"11",서울특별시,0,17,2,0,0,0,0,0,0,0
